policy,checkpoint,row_id,target,physical_pair_key,left_seed,right_seed,left_step,right_step,relocated_obstacle_body_x,relocated_obstacle_body_y,relocated_obstacle_half_width,normal_success,wrong_history_success,success_drop,normal_margin,wrong_history_margin,margin_gap,normal_collision,normal_terminal_reason,normal_obstacle_completed,normal_return,normal_steps,normal_first_steer,normal_first_throttle,normal_first_brake,normal_first_action_distance,normal_trajectory_distance_mean,wrong_history_collision,wrong_history_terminal_reason,wrong_history_obstacle_completed,wrong_history_return,wrong_history_steps,wrong_history_first_steer,wrong_history_first_throttle,wrong_history_first_brake,wrong_history_first_action_distance,wrong_history_trajectory_distance_mean
m290x64_a500,runs/m298_rejected_preference_objective_only_probe/interpolation/checkpoints/alpha_0.pt,0,future_braking_deceleration,9530:9:9550:12,9530,9550,9,12,13.035129890320324,-0.084747730025799,0.718743125319654,True,False,True,0.010678250187669658,-0.002320738806466549,0.012998988994136207,False,obstacle_completed,True,68.67955367763344,54,0.7063137292861938,-0.189402237534523,0.0047596818767488,0.0,0.0,True,collision,False,15.721733272477781,46,0.6873931884765625,-0.07969622313976288,0.07510963827371597,0.13169097900390625,0.050640303641557693
m290x64_a500,runs/m298_rejected_preference_objective_only_probe/interpolation/checkpoints/alpha_0.pt,1,future_braking_deceleration,9530:9:9550:12,9530,9550,9,12,13.035129890320324,-0.084747730025799,0.723743125319654,True,False,True,0.0056739378553263276,-0.007302659914120602,0.01297659776944693,False,obstacle_completed,True,68.68189207403226,54,0.7061004638671875,-0.18934209644794464,0.004644244909286499,0.0,0.0,True,collision,False,15.722566071001957,46,0.6872360706329346,-0.07968961447477341,0.07498796284198761,0.13163499534130096,0.05056649073958397
m290x64_a500,runs/m298_rejected_preference_objective_only_probe/interpolation/checkpoints/alpha_0.pt,2,future_braking_deceleration,9542:9:9561:15,9542,9561,9,15,7.399434266176442,-0.7749406479834593,1.5586934769802945,True,False,True,0.010447397188216634,-0.002311694861639957,0.01275909204985659,False,obstacle_completed,True,52.09448483246615,46,0.688227653503418,-0.20318540930747986,0.01693597622215748,0.0,0.0,True,collision,False,-2.7143843391369984,30,0.6590793132781982,-0.049892034381628036,0.0888340026140213,0.17180748283863068,0.08338368684053421
m290x64_a500,runs/m298_rejected_preference_objective_only_probe/interpolation/checkpoints/alpha_0.pt,3,future_braking_deceleration,9542:9:9561:15,9542,9561,9,15,7.399434266176442,-0.7749406479834593,1.5636934769802942,True,False,True,0.00544907128127381,-0.007295020705699429,0.012744091986973238,False,obstacle_completed,True,52.09498283815066,46,0.6880362033843994,-0.2031489461660385,0.01675640046596527,0.0,0.0,True,collision,False,-2.7144881600713546,30,0.6589792966842651,-0.04993957653641701,0.08871041238307953,0.17174048721790314,0.08329728990793228
m290x64_a500,runs/m298_rejected_preference_objective_only_probe/interpolation/checkpoints/alpha_0.pt,4,future_braking_deceleration,9530:12:9550:15,9530,9550,12,15,12.189159799725708,-0.3418213511693446,0.718743125319654,True,False,True,0.010793348774419842,-0.0013560949324538107,0.012149443706873653,False,obstacle_completed,True,65.61774051074147,51,0.694797933101654,-0.1565716415643692,0.019432308152318,0.0,0.0,True,collision,False,12.635913124944736,43,0.6745172142982483,-0.042891211807727814,0.08834706991910934,0.13447599112987518,0.05216839537024498
m290x64_a500,runs/m298_rejected_preference_objective_only_probe/interpolation/checkpoints/alpha_0.pt,5,future_braking_deceleration,9530:12:9550:15,9530,9550,12,15,12.189159799725708,-0.3418213511693446,0.723743125319654,True,False,True,0.005793227897950892,-0.00633571195756244,0.012128939855513332,False,obstacle_completed,True,65.61969643293419,51,0.694592297077179,-0.1565556526184082,0.019297383725643158,0.0,0.0,True,collision,False,12.636457465523787,43,0.6743755340576172,-0.04295308515429497,0.08819747716188431,0.13439302146434784,0.052100565284490585
m290x64_a500,runs/m298_rejected_preference_objective_only_probe/interpolation/checkpoints/alpha_0.pt,6,future_braking_deceleration,9530:15:9550:18,9530,9550,15,18,11.340646726199644,-0.5755074733886971,0.718743125319654,True,False,True,0.010836337460365941,-9.334248041903415e-05,0.010929679940784975,False,obstacle_completed,True,62.526017558094715,48,0.6858915686607361,-0.13062956929206848,0.03099580854177475,0.0,0.0,True,collision,False,9.507844735386422,40,0.6661127209663391,-0.022836394608020782,0.09341303259134293,0.1261208951473236,0.05225486680865288
m290x64_a500,runs/m298_rejected_preference_objective_only_probe/interpolation/checkpoints/alpha_0.pt,7,future_braking_deceleration,9530:15:9550:18,9530,9550,15,18,11.340646726199644,-0.5755074733886971,0.723743125319654,True,False,True,0.005838739482259658,-0.005072464471367999,0.010911203953627657,False,obstacle_completed,True,62.52765642749043,48,0.6856942176818848,-0.130647674202919,0.03084753453731537,0.0,0.0,True,collision,False,9.508182266572152,40,0.665978193283081,-0.022938957437872887,0.09325136244297028,0.1260322481393814,0.05219348520040512
m290x64_a500,runs/m298_rejected_preference_objective_only_probe/interpolation/checkpoints/alpha_0.pt,8,future_braking_deceleration,9530:18:9550:21,9530,9550,18,21,10.490038943910228,-0.7843047983379909,0.723743125319654,True,False,True,0.005829512879050869,-0.0037776935617848117,0.00960720644083568,False,obstacle_completed,True,59.411976474040756,45,0.6796125173568726,-0.10614597052335739,0.043116889894008636,0.0,0.0,True,collision,False,6.352790676017609,37,0.6596279740333557,-0.0047381240874528885,0.09869559854269028,0.11735385656356812,0.05111611261963844
m290x64_a500,runs/m298_rejected_preference_objective_only_probe/interpolation/checkpoints/alpha_0.pt,9,future_braking_deceleration,9530:15:9550:15,9530,9550,15,15,11.340646726199644,-0.5755074733886971,0.723743125319654,True,False,True,0.005838739482259658,-0.001955304276012093,0.0077940437582717514,False,obstacle_completed,True,62.52765642749043,48,0.6856942176818848,-0.130647674202919,0.03084753453731537,0.0,0.0,True,collision,False,9.383607486456697,40,0.6744632124900818,-0.05116977170109749,0.08429759740829468,0.09643537551164627,0.04207170009613037
